real,imag
121.0,-854.0
140.0,-966.0
126.0,-887.0
81.0,-691.0
31.0,-413.0
-8.0,-104.0
-35.0,207.0
-59.0,492.0
-65.0,719.0
-50.0,879.0
-24.0,920.0
-7.0,793.0
-10.0,493.0
-19.0,43.0
-49.0,-446.0
-87.0,-741.0
-82.0,-666.0
-41.0,-244.0
23.0,327.0
82.0,732.0
98.0,714.0
41.0,287.0
-69.0,-312.0
-173.0,-750.0
-196.0,-767.0
-100.0,-312.0
51.0,332.0
177.0,770.0
204.0,747.0
93.0,284.0
-105.0,-321.0
-263.0,-715.0
-275.0,-700.0
-150.0,-302.0
66.0,250.0
253.0,654.0
285.0,702.0
151.0,383.0
-84.0,-128.0
-312.0,-573.0
-422.0,-777.0
-410.0,-750.0
-347.0,-606.0
-313.0,-488.0
-338.0,-498.0
-397.0,-591.0
-448.0,-667.0
-433.0,-631.0
-314.0,-441.0
-124.0,-154.0
81.0,147.0
282.0,379.0
447.0,553.0
544.0,663.0
560.0,672.0
488.0,574.0
299.0,348.0
4.0,22.0
-294.0,-295.0
-477.0,-479.0
-462.0,-462.0
-256.0,-241.0
70.0,91.0
400.0,379.0
614.0,532.0
628.0,530.0
521.0,414.0
417.0,311.0
416.0,298.0
537.0,387.0
665.0,478.0
662.0,449.0
446.0,282.0
67.0,30.0
-344.0,-210.0
-596.0,-351.0
-577.0,-337.0
-320.0,-195.0
60.0,3.0
435.0,201.0
702.0,347.0
844.0,395.0
848.0,363.0
690.0,283.0
389.0,140.0
-1.0,-24.0
-373.0,-156.0
-604.0,-228.0
-609.0,-202.0
-349.0,-92.0
59.0,39.0
471.0,135.0
771.0,189.0
911.0,196.0
905.0,164.0
755.0,120.0
446.0,61.0
-3.0,-12.0
-471.0,-87.0
-747.0,-128.0
-678.0,-93.0
-263.0,-19.0
310.0,22.0
710.0,27.0
705.0,11.0
289.0,-4.0
-287.0,-16.0
-708.0,-34.0
-760.0,-22.0
-458.0,10.0
32.0,-2.0
506.0,-38.0
811.0,-78.0
927.0,-105.0
871.0,-102.0
691.0,-88.0
410.0,-67.0
53.0,-21.0
-331.0,54.0
-630.0,129.0
-729.0,171.0
-615.0,160.0
-351.0,87.0
-63.0,-5.0
124.0,-48.0
132.0,-40.0
35.0,-21.0
-55.0,-7.0
-101.0,0.0
-88.0,-1.0
-42.0,-8.0
-14.0,-13.0
-26.0,-15.0
-42.0,-3.0
-46.0,7.0
-48.0,-3.0
-43.0,-26.0
-34.0,-35.0
-39.0,-23.0
-54.0,-7.0
-60.0,-2.0
-44.0,6.0
-29.0,0.0
-25.0,-3.0
-26.0,-3.0
-36.0,2.0
-42.0,-2.0
-49.0,-30.0
-47.0,-45.0
-33.0,-32.0
-34.0,3.0
-48.0,28.0
-53.0,19.0
-46.0,-6.0
-34.0,-25.0
-26.0,-25.0
-40.0,-4.0
-63.0,19.0
-80.0,37.0
-73.0,13.0
-17.0,-74.0
93.0,-187.0
215.0,-306.0
308.0,-449.0
367.0,-567.0
374.0,-609.0
344.0,-580.0
296.0,-539.0
273.0,-512.0
272.0,-512.0
287.0,-545.0
292.0,-593.0
273.0,-597.0
247.0,-556.0
217.0,-519.0
203.0,-529.0
216.0,-591.0
248.0,-680.0
262.0,-715.0
233.0,-641.0
154.0,-461.0
32.0,-178.0
-111.0,158.0
-220.0,482.0
-286.0,737.0
-310.0,869.0
-292.0,864.0
-232.0,719.0
-153.0,453.0
-83.0,123.0
-1.0,-203.0
62.0,-488.0
91.0,-716.0
99.0,-861.0
98.0,-910.0
56.0,-804.0
-2.0,-505.0
-47.0,-40.0
-81.0,438.0
-98.0,718.0
-73.0,648.0
-43.0,222.0
-47.0,-350.0
-55.0,-742.0
-60.0,-719.0
-49.0,-307.0
-28.0,268.0
0.0,706.0
27.0,766.0
14.0,430.0
-41.0,-112.0
-112.0,-596.0
-168.0,-832.0
-197.0,-817.0
-190.0,-678.0
-176.0,-568.0
-173.0,-547.0
-183.0,-567.0
-189.0,-594.0
-201.0,-609.0
-223.0,-589.0
-232.0,-565.0
-243.0,-568.0
-259.0,-573.0
-265.0,-573.0
-266.0,-579.0
-279.0,-573.0
-301.0,-569.0
-308.0,-562.0
-301.0,-545.0
-304.0,-543.0
-311.0,-542.0
-326.0,-529.0
-336.0,-522.0
-340.0,-525.0
-341.0,-527.0
-356.0,-515.0
-376.0,-492.0
-394.0,-484.0
-401.0,-506.0
-394.0,-524.0
-387.0,-489.0
-378.0,-450.0
-386.0,-456.0
-434.0,-480.0
-522.0,-515.0
-574.0,-545.0
-538.0,-506.0
-394.0,-364.0
-174.0,-130.0
95.0,136.0
361.0,368.0
552.0,544.0
643.0,612.0
634.0,586.0
532.0,487.0
347.0,321.0
87.0,108.0
-216.0,-128.0
-474.0,-319.0
-623.0,-427.0
-665.0,-444.0
-646.0,-402.0
-587.0,-323.0
-520.0,-273.0
-479.0,-264.0
-476.0,-248.0
-524.0,-257.0
-603.0,-290.0
-681.0,-313.0
-735.0,-315.0
-707.0,-282.0
-520.0,-179.0
-189.0,-28.0
184.0,119.0
505.0,232.0
683.0,281.0
714.0,278.0
653.0,246.0
578.0,205.0
537.0,183.0
537.0,177.0
548.0,169.0
554.0,155.0
