real,imag
-550.0,107.0
-555.0,106.0
-438.0,84.0
-185.0,36.0
152.0,-29.0
476.0,-91.0
693.0,-131.0
766.0,-145.0
729.0,-140.0
650.0,-123.0
587.0,-109.0
560.0,-104.0
559.0,-107.0
573.0,-110.0
609.0,-116.0
671.0,-126.0
733.0,-138.0
736.0,-141.0
619.0,-118.0
366.0,-67.0
29.0,-4.0
-295.0,57.0
-511.0,95.0
-585.0,111.0
-547.0,107.0
-469.0,90.0
-405.0,77.0
-377.0,74.0
-376.0,76.0
-390.0,79.0
-427.0,84.0
-489.0,95.0
-552.0,103.0
-556.0,103.0
-438.0,82.0
-185.0,35.0
157.0,-29.0
483.0,-89.0
697.0,-129.0
763.0,-145.0
721.0,-139.0
648.0,-126.0
594.0,-116.0
567.0,-112.0
552.0,-107.0
551.0,-104.0
588.0,-110.0
673.0,-127.0
766.0,-146.0
779.0,-151.0
635.0,-122.0
321.0,-60.0
-73.0,16.0
-393.0,81.0
-499.0,103.0
-347.0,69.0
-3.0,0.0
394.0,-77.0
712.0,-134.0
874.0,-165.0
873.0,-167.0
746.0,-142.0
538.0,-102.0
287.0,-53.0
24.0,-1.0
-225.0,49.0
-439.0,93.0
-602.0,124.0
-684.0,135.0
-643.0,121.0
-441.0,81.0
-89.0,16.0
325.0,-61.0
646.0,-123.0
713.0,-136.0
463.0,-87.0
-2.0,2.0
-440.0,84.0
-597.0,111.0
